week,match_id,team_code,Jersey Number,player_id,Team Formation,Team Player Formation,min,sec,minsec,team setp up,player on,formation change,second yellow,red card
27,3xb9emuqqhgacprgggpb0mpec,BRE,7.0,1h3mduwlaf89ebwtqxuegsodm,4,11.0,14,20,14.3,0,0,1,0,0
27,3xb9emuqqhgacprgggpb0mpec,BRE,7.0,1h3mduwlaf89ebwtqxuegsodm,4,10.0,13,27,13.5,0,0,1,0,0
28,425ir4df7xnr0yefcph23r3mc,BRE,7.0,1h3mduwlaf89ebwtqxuegsodm,8,11.0,75,42,75.7,1,0,0,0,0
29,4502gmnydtfejbtkeik323ztg,BRE,7.0,1h3mduwlaf89ebwtqxuegsodm,8,11.0,97,59,98.0,1,0,0,0,0
30,49dg9z1yukcltg3c2wv8dq1as,BRE,7.0,1h3mduwlaf89ebwtqxuegsodm,7,11.0,70,50,70.8,1,0,0,0,0
31,4ezyab1abkqxrr5gv5mn6os2c,BRE,7.0,1h3mduwlaf89ebwtqxuegsodm,10,10.0,80,24,80.4,1,0,0,0,0
32,4hhbdo474aqj544kw5b4xhl3o,BRE,7.0,1h3mduwlaf89ebwtqxuegsodm,8,11.0,98,37,98.6,1,0,0,0,0
33,4lm557n5sh5s5bv94m63lgj6c,BRE,7.0,1h3mduwlaf89ebwtqxuegsodm,8,11.0,96,10,96.2,1,0,0,0,0
33,4lm557n5sh5s5bv94m63lgj6c,BRE,7.0,1h3mduwlaf89ebwtqxuegsodm,8,7.0,2,0,2.0,0,0,1,0,0
34,4s4lfi1tj69ftoawrdig1erys,BRE,7.0,1h3mduwlaf89ebwtqxuegsodm,8,11.0,74,20,74.3,1,0,0,0,0
35,4uxlhy8tqj36ztvez70j932tw,BRE,7.0,1h3mduwlaf89ebwtqxuegsodm,8,11.0,82,59,83.0,1,0,0,0,0
36,4zvbzemavxseozb5xmct44tg4,BRE,7.0,1h3mduwlaf89ebwtqxuegsodm,2,10.0,70,7,70.1,1,0,0,0,0
36,4zvbzemavxseozb5xmct44tg4,BRE,7.0,1h3mduwlaf89ebwtqxuegsodm,2,10.0,10,34,10.6,0,0,1,0,0
36,4zvbzemavxseozb5xmct44tg4,BRE,7.0,1h3mduwlaf89ebwtqxuegsodm,4,11.0,17,20,17.3,0,0,1,0,0
37,534tol61uap1u42acft5cep04,BRE,7.0,1h3mduwlaf89ebwtqxuegsodm,8,10.0,0,7,0.1,0,1,0,0,0
37,534tol61uap1u42acft5cep04,BRE,7.0,1h3mduwlaf89ebwtqxuegsodm,8,11.0,38,38,38.6,0,0,1,0,0
38,57mwrh5wr8gy7obpu0kjmstg4,BRE,7.0,1h3mduwlaf89ebwtqxuegsodm,8,11.0,92,12,92.2,1,0,0,0,0
38,57mwrh5wr8gy7obpu0kjmstg4,BRE,7.0,1h3mduwlaf89ebwtqxuegsodm,8,11.0,11,48,11.8,0,0,1,0,0
1,110stnyllsj1u0mhdabeuvyfo,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,4.0,49,34,49.6,1,0,0,0,0
1,110stnyllsj1u0mhdabeuvyfo,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,4.0,23,6,23.1,0,0,1,0,0
2,154ru5ptp2kfs14iguma92kno,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,4.0,5,32,5.5,0,1,0,0,0
2,154ru5ptp2kfs14iguma92kno,BRE,8.0,dtol82tjlq48bs0s70sisguz9,11,10.0,10,55,10.9,0,0,1,0,0
4,1cy3zxa3qlhra05l8tmcnmgwk,BRE,8.0,dtol82tjlq48bs0s70sisguz9,10,7.0,73,31,73.5,1,0,0,0,0
6,1khr3704psti8rqgjsvafpa1g,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,9.0,8,20,8.3,0,1,0,0,0
7,1paikangkucvx6etwyog8bxg4,BRE,8.0,dtol82tjlq48bs0s70sisguz9,10,11.0,27,37,27.6,0,1,0,0,0
8,1vrxomf1ihb6xrivhrvs4nd3o,BRE,8.0,dtol82tjlq48bs0s70sisguz9,7,4.0,5,54,5.9,0,1,0,0,0
9,1xebw5ifrjl5exfgvwogidmok,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,10.0,22,18,22.3,0,1,0,0,0
10,21035eerys56hl1oi5yw20wes,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,10.0,0,15,0.2,0,1,0,0,0
10,21035eerys56hl1oi5yw20wes,BRE,8.0,dtol82tjlq48bs0s70sisguz9,4,7.0,7,13,7.2,0,0,1,0,0
10,21035eerys56hl1oi5yw20wes,BRE,8.0,dtol82tjlq48bs0s70sisguz9,4,7.0,7,31,7.5,0,0,1,0,0
10,21035eerys56hl1oi5yw20wes,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,8.0,12,51,12.8,0,0,1,0,0
11,24m5mde1dqsnrirt0mxg8gr9w,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,10.0,17,43,17.7,0,1,0,0,0
12,290hyavp000xtwoqfwwrpnj84,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,4.0,17,32,17.5,0,1,0,0,0
13,2ckrxonh0xhlk5zh2hd42xk44,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,4.0,86,1,86.0,1,0,0,0,0
14,2gktdb7h1jkkld873ss0s0kyc,BRE,8.0,dtol82tjlq48bs0s70sisguz9,10,11.0,63,4,63.1,1,0,0,0,0
15,2nfh5mrn0tysgea5b9nvvrpqs,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,10.0,36,29,36.5,0,1,0,0,0
16,2oo4yru8uymi9bjbi0aq2ttsk,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,10.0,83,19,83.3,1,0,0,0,0
17,2w06t64qae19l0yny98uq21hw,BRE,8.0,dtol82tjlq48bs0s70sisguz9,4,8.0,64,40,64.7,1,0,0,0,0
18,2wsp462b52gxk2tjm26x7vehg,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,10.0,79,52,79.9,1,0,0,0,0
19,30u45n5nmbx3jivwb5yg3y2vo,BRE,8.0,dtol82tjlq48bs0s70sisguz9,4,8.0,15,47,15.8,0,1,0,0,0
20,35zvgdgoufjbcg1zsgcev26tw,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,7.0,68,38,68.6,1,0,0,0,0
21,39miak5jrvirotdvy8525nxg4,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,10.0,61,8,61.1,1,0,0,0,0
21,39miak5jrvirotdvy8525nxg4,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,7.0,15,27,15.5,0,0,1,0,0
22,3dlnunu8dl6de213ygwkac6j8,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,7.0,80,42,80.7,1,0,0,0,0
22,3dlnunu8dl6de213ygwkac6j8,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,10.0,16,39,16.7,0,0,1,0,0
22,3dlnunu8dl6de213ygwkac6j8,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,4.0,3,54,3.9,0,0,1,0,0
23,3hm43jg83vt9ppz1555taod1w,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,7.0,36,41,36.7,1,0,0,0,0
23,3hm43jg83vt9ppz1555taod1w,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,10.0,50,55,50.9,0,0,1,0,0
23,3hm43jg83vt9ppz1555taod1w,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,7.0,12,50,12.8,0,0,1,0,0
24,3kv7dtapynhbnlfenn593qrro,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,10.0,43,2,43.0,1,0,0,0,0
24,3kv7dtapynhbnlfenn593qrro,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,7.0,21,9,21.2,0,0,1,0,0
24,3kv7dtapynhbnlfenn593qrro,BRE,8.0,dtol82tjlq48bs0s70sisguz9,10,11.0,16,29,16.5,0,0,1,0,0
25,3s39ztipo4s0wdvo7c3u3vkt0,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,10.0,30,32,30.5,1,0,0,0,0
25,3s39ztipo4s0wdvo7c3u3vkt0,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,10.0,61,16,61.3,0,0,1,0,0
26,3ta3lmi2yhygyqebvoqytbf2s,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,10.0,73,19,73.3,1,0,0,0,0
26,3ta3lmi2yhygyqebvoqytbf2s,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,10.0,24,7,24.1,0,0,1,0,0
27,3xb9emuqqhgacprgggpb0mpec,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,10.0,44,16,44.3,1,0,0,0,0
27,3xb9emuqqhgacprgggpb0mpec,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,10.0,7,54,7.9,0,0,1,0,0
27,3xb9emuqqhgacprgggpb0mpec,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,10.0,21,25,21.4,0,0,1,0,0
27,3xb9emuqqhgacprgggpb0mpec,BRE,8.0,dtol82tjlq48bs0s70sisguz9,4,7.0,14,20,14.3,0,0,1,0,0
27,3xb9emuqqhgacprgggpb0mpec,BRE,8.0,dtol82tjlq48bs0s70sisguz9,4,7.0,13,27,13.5,0,0,1,0,0
28,425ir4df7xnr0yefcph23r3mc,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,4.0,107,35,107.6,1,0,0,0,0
29,4502gmnydtfejbtkeik323ztg,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,4.0,97,59,98.0,1,0,0,0,0
30,49dg9z1yukcltg3c2wv8dq1as,BRE,8.0,dtol82tjlq48bs0s70sisguz9,7,8.0,70,52,70.9,1,0,0,0,0
30,49dg9z1yukcltg3c2wv8dq1as,BRE,8.0,dtol82tjlq48bs0s70sisguz9,7,8.0,3,44,3.7,0,0,1,0,0
30,49dg9z1yukcltg3c2wv8dq1as,BRE,8.0,dtol82tjlq48bs0s70sisguz9,7,10.0,13,15,13.2,0,0,1,0,0
30,49dg9z1yukcltg3c2wv8dq1as,BRE,8.0,dtol82tjlq48bs0s70sisguz9,7,10.0,11,16,11.3,0,0,1,0,0
31,4ezyab1abkqxrr5gv5mn6os2c,BRE,8.0,dtol82tjlq48bs0s70sisguz9,10,11.0,101,26,101.4,1,0,0,0,0
32,4hhbdo474aqj544kw5b4xhl3o,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,4.0,98,37,98.6,1,0,0,0,0
33,4lm557n5sh5s5bv94m63lgj6c,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,4.0,96,10,96.2,1,0,0,0,0
33,4lm557n5sh5s5bv94m63lgj6c,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,4.0,2,0,2.0,0,0,1,0,0
34,4s4lfi1tj69ftoawrdig1erys,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,4.0,74,22,74.4,1,0,0,0,0
34,4s4lfi1tj69ftoawrdig1erys,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,4.0,23,24,23.4,0,0,1,0,0
35,4uxlhy8tqj36ztvez70j932tw,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,4.0,83,0,83.0,1,0,0,0,0
35,4uxlhy8tqj36ztvez70j932tw,BRE,8.0,dtol82tjlq48bs0s70sisguz9,10,8.0,10,12,10.2,0,0,1,0,0
35,4uxlhy8tqj36ztvez70j932tw,BRE,8.0,dtol82tjlq48bs0s70sisguz9,10,11.0,7,57,8.0,0,0,1,0,0
36,4zvbzemavxseozb5xmct44tg4,BRE,8.0,dtol82tjlq48bs0s70sisguz9,2,8.0,70,7,70.1,1,0,0,0,0
36,4zvbzemavxseozb5xmct44tg4,BRE,8.0,dtol82tjlq48bs0s70sisguz9,2,4.0,10,34,10.6,0,0,1,0,0
36,4zvbzemavxseozb5xmct44tg4,BRE,8.0,dtol82tjlq48bs0s70sisguz9,4,8.0,17,20,17.3,0,0,1,0,0
37,534tol61uap1u42acft5cep04,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,10.0,66,30,66.5,1,0,0,0,0
38,57mwrh5wr8gy7obpu0kjmstg4,BRE,8.0,dtol82tjlq48bs0s70sisguz9,8,10.0,86,22,86.4,1,0,0,0,0
1,110stnyllsj1u0mhdabeuvyfo,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,49,34,49.6,1,0,0,0,0
1,110stnyllsj1u0mhdabeuvyfo,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,23,7,23.1,0,0,1,0,0
1,110stnyllsj1u0mhdabeuvyfo,BRE,9.0,9jrya38msibxt1c7rx1et4acq,4,9.0,27,6,27.1,0,0,1,0,0
2,154ru5ptp2kfs14iguma92kno,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,92,27,92.4,1,0,0,0,0
2,154ru5ptp2kfs14iguma92kno,BRE,9.0,9jrya38msibxt1c7rx1et4acq,11,9.0,10,55,10.9,0,0,1,0,0
3,1b0aavyqhw9g2ebi1cua6uiac,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,101,6,101.1,1,0,0,0,0
4,1cy3zxa3qlhra05l8tmcnmgwk,BRE,9.0,9jrya38msibxt1c7rx1et4acq,10,10.0,73,4,73.1,1,0,0,0,0
5,1hotdoe44db3avxd1j91hxw5w,BRE,9.0,9jrya38msibxt1c7rx1et4acq,10,10.0,70,29,70.5,1,0,0,0,0
6,1khr3704psti8rqgjsvafpa1g,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,93,48,93.8,1,0,0,0,0
7,1paikangkucvx6etwyog8bxg4,BRE,9.0,9jrya38msibxt1c7rx1et4acq,10,10.0,69,3,69.0,1,0,0,0,0
8,1vrxomf1ihb6xrivhrvs4nd3o,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,84,2,84.0,1,0,0,0,0
8,1vrxomf1ihb6xrivhrvs4nd3o,BRE,9.0,9jrya38msibxt1c7rx1et4acq,7,9.0,20,8,20.1,0,0,1,0,0
9,1xebw5ifrjl5exfgvwogidmok,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,106,26,106.4,1,0,0,0,0
10,21035eerys56hl1oi5yw20wes,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,68,38,68.6,1,0,0,0,0
10,21035eerys56hl1oi5yw20wes,BRE,9.0,9jrya38msibxt1c7rx1et4acq,4,9.0,7,13,7.2,0,0,1,0,0
10,21035eerys56hl1oi5yw20wes,BRE,9.0,9jrya38msibxt1c7rx1et4acq,4,9.0,7,31,7.5,0,0,1,0,0
10,21035eerys56hl1oi5yw20wes,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,12,51,12.8,0,0,1,0,0
11,24m5mde1dqsnrirt0mxg8gr9w,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,106,16,106.3,1,0,0,0,0
12,290hyavp000xtwoqfwwrpnj84,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,68,12,68.2,1,0,0,0,0
12,290hyavp000xtwoqfwwrpnj84,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,33,19,33.3,0,0,1,0,0
13,2ckrxonh0xhlk5zh2hd42xk44,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,91,39,91.6,1,0,0,0,0
14,2gktdb7h1jkkld873ss0s0kyc,BRE,9.0,9jrya38msibxt1c7rx1et4acq,10,9.0,0,28,0.5,0,1,0,0,0
14,2gktdb7h1jkkld873ss0s0kyc,BRE,9.0,9jrya38msibxt1c7rx1et4acq,10,9.0,13,17,13.3,0,0,1,0,0
14,2gktdb7h1jkkld873ss0s0kyc,BRE,9.0,9jrya38msibxt1c7rx1et4acq,7,9.0,22,27,22.4,0,0,1,0,0
15,2nfh5mrn0tysgea5b9nvvrpqs,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,100,21,100.3,1,0,0,0,0
16,2oo4yru8uymi9bjbi0aq2ttsk,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,83,20,83.3,1,0,0,0,0
16,2oo4yru8uymi9bjbi0aq2ttsk,BRE,9.0,9jrya38msibxt1c7rx1et4acq,11,9.0,15,28,15.5,0,0,1,0,0
17,2w06t64qae19l0yny98uq21hw,BRE,9.0,9jrya38msibxt1c7rx1et4acq,4,9.0,64,41,64.7,1,0,0,0,0
17,2w06t64qae19l0yny98uq21hw,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,32,23,32.4,0,0,1,0,0
18,2wsp462b52gxk2tjm26x7vehg,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,91,53,91.9,1,0,0,0,0
18,2wsp462b52gxk2tjm26x7vehg,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,7,28,7.5,0,0,1,0,0
19,30u45n5nmbx3jivwb5yg3y2vo,BRE,9.0,9jrya38msibxt1c7rx1et4acq,4,9.0,96,17,96.3,1,0,0,0,0
20,35zvgdgoufjbcg1zsgcev26tw,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,68,39,68.6,1,0,0,0,0
20,35zvgdgoufjbcg1zsgcev26tw,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,27,58,28.0,0,0,1,0,0
21,39miak5jrvirotdvy8525nxg4,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,61,8,61.1,1,0,0,0,0
21,39miak5jrvirotdvy8525nxg4,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,15,28,15.5,0,0,1,0,0
21,39miak5jrvirotdvy8525nxg4,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,5,59,6.0,0,0,1,0,0
22,3dlnunu8dl6de213ygwkac6j8,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,80,42,80.7,1,0,0,0,0
22,3dlnunu8dl6de213ygwkac6j8,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,16,39,16.7,0,0,1,0,0
22,3dlnunu8dl6de213ygwkac6j8,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,3,54,3.9,0,0,1,0,0
23,3hm43jg83vt9ppz1555taod1w,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,36,41,36.7,1,0,0,0,0
23,3hm43jg83vt9ppz1555taod1w,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,50,55,50.9,0,0,1,0,0
23,3hm43jg83vt9ppz1555taod1w,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,12,50,12.8,0,0,1,0,0
24,3kv7dtapynhbnlfenn593qrro,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,43,2,43.0,1,0,0,0,0
24,3kv7dtapynhbnlfenn593qrro,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,21,9,21.2,0,0,1,0,0
24,3kv7dtapynhbnlfenn593qrro,BRE,9.0,9jrya38msibxt1c7rx1et4acq,10,9.0,41,6,41.1,0,0,1,0,0
25,3s39ztipo4s0wdvo7c3u3vkt0,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,30,32,30.5,1,0,0,0,0
25,3s39ztipo4s0wdvo7c3u3vkt0,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,61,17,61.3,0,0,1,0,0
25,3s39ztipo4s0wdvo7c3u3vkt0,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,12,33,12.6,0,0,1,0,0
26,3ta3lmi2yhygyqebvoqytbf2s,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,73,19,73.3,1,0,0,0,0
26,3ta3lmi2yhygyqebvoqytbf2s,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,24,7,24.1,0,0,1,0,0
27,3xb9emuqqhgacprgggpb0mpec,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,44,16,44.3,1,0,0,0,0
27,3xb9emuqqhgacprgggpb0mpec,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,7,54,7.9,0,0,1,0,0
27,3xb9emuqqhgacprgggpb0mpec,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,21,25,21.4,0,0,1,0,0
27,3xb9emuqqhgacprgggpb0mpec,BRE,9.0,9jrya38msibxt1c7rx1et4acq,4,9.0,14,20,14.3,0,0,1,0,0
27,3xb9emuqqhgacprgggpb0mpec,BRE,9.0,9jrya38msibxt1c7rx1et4acq,4,9.0,13,27,13.5,0,0,1,0,0
28,425ir4df7xnr0yefcph23r3mc,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,107,35,107.6,1,0,0,0,0
29,4502gmnydtfejbtkeik323ztg,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,97,59,98.0,1,0,0,0,0
30,49dg9z1yukcltg3c2wv8dq1as,BRE,9.0,9jrya38msibxt1c7rx1et4acq,7,9.0,70,52,70.9,1,0,0,0,0
30,49dg9z1yukcltg3c2wv8dq1as,BRE,9.0,9jrya38msibxt1c7rx1et4acq,7,9.0,3,44,3.7,0,0,1,0,0
30,49dg9z1yukcltg3c2wv8dq1as,BRE,9.0,9jrya38msibxt1c7rx1et4acq,7,9.0,13,15,13.2,0,0,1,0,0
30,49dg9z1yukcltg3c2wv8dq1as,BRE,9.0,9jrya38msibxt1c7rx1et4acq,7,9.0,11,16,11.3,0,0,1,0,0
31,4ezyab1abkqxrr5gv5mn6os2c,BRE,9.0,9jrya38msibxt1c7rx1et4acq,10,9.0,101,26,101.4,1,0,0,0,0
32,4hhbdo474aqj544kw5b4xhl3o,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,98,37,98.6,1,0,0,0,0
33,4lm557n5sh5s5bv94m63lgj6c,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,96,10,96.2,1,0,0,0,0
33,4lm557n5sh5s5bv94m63lgj6c,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,2,0,2.0,0,0,1,0,0
34,4s4lfi1tj69ftoawrdig1erys,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,74,22,74.4,1,0,0,0,0
34,4s4lfi1tj69ftoawrdig1erys,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,23,24,23.4,0,0,1,0,0
35,4uxlhy8tqj36ztvez70j932tw,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,83,0,83.0,1,0,0,0,0
35,4uxlhy8tqj36ztvez70j932tw,BRE,9.0,9jrya38msibxt1c7rx1et4acq,10,9.0,10,12,10.2,0,0,1,0,0
35,4uxlhy8tqj36ztvez70j932tw,BRE,9.0,9jrya38msibxt1c7rx1et4acq,10,9.0,7,57,8.0,0,0,1,0,0
36,4zvbzemavxseozb5xmct44tg4,BRE,9.0,9jrya38msibxt1c7rx1et4acq,2,9.0,70,7,70.1,1,0,0,0,0
36,4zvbzemavxseozb5xmct44tg4,BRE,9.0,9jrya38msibxt1c7rx1et4acq,2,9.0,10,34,10.6,0,0,1,0,0
36,4zvbzemavxseozb5xmct44tg4,BRE,9.0,9jrya38msibxt1c7rx1et4acq,4,9.0,17,20,17.3,0,0,1,0,0
37,534tol61uap1u42acft5cep04,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,66,37,66.6,1,0,0,0,0
37,534tol61uap1u42acft5cep04,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,38,38,38.6,0,0,1,0,0
38,57mwrh5wr8gy7obpu0kjmstg4,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,92,12,92.2,1,0,0,0,0
38,57mwrh5wr8gy7obpu0kjmstg4,BRE,9.0,9jrya38msibxt1c7rx1et4acq,8,9.0,11,48,11.8,0,0,1,0,0
35,4uxlhy8tqj36ztvez70j932tw,BRE,10.0,bs7iyv9ys61m88qh4rvb0tpzp,10,11.0,0,5,0.1,0,1,0,0,0
35,4uxlhy8tqj36ztvez70j932tw,BRE,10.0,bs7iyv9ys61m88qh4rvb0tpzp,10,7.0,7,57,8.0,0,0,1,0,0
37,534tol61uap1u42acft5cep04,BRE,10.0,bs7iyv9ys61m88qh4rvb0tpzp,8,8.0,13,8,13.1,0,1,0,0,0
10,21035eerys56hl1oi5yw20wes,BRE,11.0,bzummkjt2ya27kvolzmqn91wp,4,10.0,7,31,7.5,0,1,0,0,0
10,21035eerys56hl1oi5yw20wes,BRE,11.0,bzummkjt2ya27kvolzmqn91wp,8,11.0,12,51,12.8,0,0,1,0,0
11,24m5mde1dqsnrirt0mxg8gr9w,BRE,11.0,bzummkjt2ya27kvolzmqn91wp,8,7.0,9,48,9.8,0,1,0,0,0
13,2ckrxonh0xhlk5zh2hd42xk44,BRE,11.0,bzummkjt2ya27kvolzmqn91wp,8,11.0,16,30,16.5,0,1,0,0,0
13,2ckrxonh0xhlk5zh2hd42xk44,BRE,11.0,bzummkjt2ya27kvolzmqn91wp,8,11.0,8,31,8.5,0,0,1,0,0
18,2wsp462b52gxk2tjm26x7vehg,BRE,11.0,bzummkjt2ya27kvolzmqn91wp,8,8.0,0,41,0.7,0,1,0,0,0
18,2wsp462b52gxk2tjm26x7vehg,BRE,11.0,bzummkjt2ya27kvolzmqn91wp,8,7.0,7,28,7.5,0,0,1,0,0
19,30u45n5nmbx3jivwb5yg3y2vo,BRE,11.0,bzummkjt2ya27kvolzmqn91wp,4,11.0,15,14,15.2,0,1,0,0,0
21,39miak5jrvirotdvy8525nxg4,BRE,11.0,bzummkjt2ya27kvolzmqn91wp,8,9.0,0,15,0.2,0,1,0,0,0
21,39miak5jrvirotdvy8525nxg4,BRE,11.0,bzummkjt2ya27kvolzmqn91wp,8,11.0,14,3,14.0,0,0,1,0,0
30,49dg9z1yukcltg3c2wv8dq1as,BRE,11.0,bzummkjt2ya27kvolzmqn91wp,7,11.0,0,1,0.0,0,1,0,0,0
30,49dg9z1yukcltg3c2wv8dq1as,BRE,11.0,bzummkjt2ya27kvolzmqn91wp,7,11.0,11,16,11.3,0,0,1,0,0
32,4hhbdo474aqj544kw5b4xhl3o,BRE,11.0,bzummkjt2ya27kvolzmqn91wp,8,10.0,48,29,48.5,0,1,0,0,0
34,4s4lfi1tj69ftoawrdig1erys,BRE,11.0,bzummkjt2ya27kvolzmqn91wp,8,11.0,0,2,0.0,0,1,0,0,0
34,4s4lfi1tj69ftoawrdig1erys,BRE,11.0,bzummkjt2ya27kvolzmqn91wp,8,11.0,23,24,23.4,0,0,1,0,0
38,57mwrh5wr8gy7obpu0kjmstg4,BRE,11.0,bzummkjt2ya27kvolzmqn91wp,8,3.0,0,1,0.0,0,1,0,0,0
38,57mwrh5wr8gy7obpu0kjmstg4,BRE,11.0,bzummkjt2ya27kvolzmqn91wp,8,7.0,11,48,11.8,0,0,1,0,0
28,425ir4df7xnr0yefcph23r3mc,BRE,12.0,9hl2v867qfg6nzsdadb8wu7e1,8,1.0,107,35,107.6,1,0,0,0,0
1,110stnyllsj1u0mhdabeuvyfo,BRE,14.0,6z1du1o69dgamvu2m8yi97dre,8,11.0,49,34,49.6,1,0,0,0,0
1,110stnyllsj1u0mhdabeuvyfo,BRE,14.0,6z1du1o69dgamvu2m8yi97dre,8,10.0,23,7,23.1,0,0,1,0,0
1,110stnyllsj1u0mhdabeuvyfo,BRE,14.0,6z1du1o69dgamvu2m8yi97dre,4,10.0,27,6,27.1,0,0,1,0,0
3,1b0aavyqhw9g2ebi1cua6uiac,BRE,14.0,6z1du1o69dgamvu2m8yi97dre,8,11.0,10,0,10.0,0,1,0,0,0
